ID,age,gender,hand,height,trial,sphereOne,sphereTwo,sphereThree,sphereFour,sphereFive,sphereSix,sphereSeven,sphereEight,sphereDistance, sphereAverageRadius,probeStartingRadius,probeAnswerRadius,probeScaleFactor,probeResponseTime,probeResponseOverTimeLimit
48,right,male,4,1.6414073705673218,1,(3.1956145112146364;1.4739323105899014;16;0.37673115788499295),(2.056920350996926;4.092749588548052;16;0.3018774098545981),(-0.27889837679250634;4.829230404460908;16;0.3004507798218813),(-2.1412179403483464;4.019470812094983;16;0.23400553410237762),(-3.1980506464611067;1.5297289811193189;16;0.20904049830029892),(-2.1823947521999956;-0.698924474614024;16;0.20624657767657117),(0.22322071598120072;-1.550797590264116;16;0.32656704881889587),(2.2627416997969516;-0.6213343292296307;16;0.39435314519049447),16,0.2936590189562638,0.3403382375128139,0.4134158794146435,1.2147206333201928,0.5444132000000002,0
48,right,male,4,1.6414073705673218,2,(1.9987816540381915;1.57160837716232;10;0.38023318317488414),(1.4862896509547885;2.9796685832850383;10;0.31008915481871274),(0.13951294748825047;3.63653547108697;10;0.30414133942325416),(-1.3121180579810143;3.150826531012866;10;0.36265408202421123),(-1.9996953903127825;1.6763121834418886;10;0.31108283649358404),(-1.4627074032383411;0.27741065044232505;10;0.3313665468363357),(0.10467191248588789;-0.3558516989418259;10;0.32580053924513763),(1.3639967201249972;0.17869996732898108;10;0.37071786167130116),10,0.33701069296092756,0.3029591741200886,0.2595590606432881,0.8567460001736164,0.3775955,0
48,right,male,4,1.6414073705673218,3,(0.799878156125113;1.6553692957171486;4;0.3571759313638085),(0.5945158603819154;2.1767118556544083;4;0.2167036366306642),(0.01396192514982688;2.4412855266924347;4;0.21116714406190532),(-0.5353044850870866;2.235923230949237;4;0.2157939242245155),(-0.7969557584733965;1.5716827763691954;4;0.36675759255526386),(-0.5248472231924058;1.037639706389104;4;0.3256037364704102),(-0.04186876499435545;0.8425037427636627;4;0.37821461851484783),(0.5248472231924056;1.037639706389104;4;0.21684854929986083),4,0.2860331416401595,0.28241104295256103,0.170651235651526,0.6042654489264846,1.1445934999999992,0
