ID,age,gender,hand,ipd,vision,height,trial,depthPass,sphereOne,sphereTwo,sphereThree,sphereFour,sphereFive,sphereSix,sphereSeven,sphereEight,sphereDistance, sphereAverageRadius,probeStartingRadius,probeAnswerRadius,probeScaleFactor,probeResponseTime,probeResponseOverTimeLimit
5,18,male,left,66,none,1.6537994146347046,1,False,(1.1998172341876694;1.6747423023594448;6;0.14852150260742913),(0.8917737905728731;2.4567561422653346;6;0.14667319251721428),(-0.041879396043001144;2.8530684070576195;6;0.15037679984272523),(-0.9056514962673263;2.4410702494233134;6;0.11025609897639088),(-1.1998172341876694;1.6328565269099642;6;0.16266639725850424),(-0.8776244419430047;0.8354013825597065;6;0.11094833305048442),(-2.2043642384652356e-16;0.45379941463470463;6;0.08822708517335055),(0.7713451316238471;0.7345460828919309;6;0.15826124737794078),6,0.13449133210050496,0.23853339071640484,0.17421570029413497,0.7303618993169055,45.7517792000001,0
5,18,male,left,66,none,1.6537994146347046,2,False,(0.8987665812791165;1.6066970540160552;4.5;0.1447130789770842),(0.6363961030678928;2.2901955177025974;4.5;0.11374758807114152),(-0.03140954703225086;2.5532511589518907;4.5;0.12347777813010026),(-0.6792386222004948;2.244252540726161;4.5;0.09301009437983354),(-0.9;1.6537994146347046;4.5;0.08295490571024847),(-0.6792386222004949;1.063346288543248;4.5;0.17226478625435343),(0.0784401684728921;0.7572241863521336;4.5;0.11612305838961741),(0.6894399988070801;1.075290565916819;4.5;0.09743587301359685),4.5,0.11796589536574695,0.21391869440375993,0.13252774570827153,0.6195239087339071,3.2482809000000543,0
5,18,male,left,66,none,1.6537994146347046,3,False,(1.197076860311789;1.737507183127655;6;0.1305761917888148),(0.7713451316238472;2.573052746377478;6;0.09501252284159882),(0.06280314749153276;2.852154856340193;6;0.13243922751233103),(-0.8183980320749981;2.5314238565777094;6;0.14155409408277067),(-1.2;1.6537994146347048;6;0.17134329577516755),(-0.7713451316238473;0.7345460828919311;6;0.12017128389927709),(-0.1045868912971899;0.4583657769246099;6;0.11671860914516785),(0.863207760406381;0.8202093700839075;6;0.07853756158459503),6,0.12329409832871537,0.1764726767705298,0.11549474488766921,0.6544624754451299,2.0746926000000485,0
5,18,male,left,66,none,1.6537994146347046,4,False,(0.5996344962114575;1.632859716613204;3;0.16816823798026403),(0.4091990160374991;2.092611635606207;3;0.10396347277803486),(3.6739403974420595e-17;2.2537994146347047;3;0.10268263238662667),(-0.3936354173943043;2.106625162768368;3;0.10436312919923141),(-0.5999086170938347;1.6642708584970747;3;0.07664211738203221),(-0.39363541739430435;1.2009736665010413;3;0.1166427719655142),(0.052293445648594734;1.0560825957796571;3;0.17202695322762923),(0.41679502227539833;1.2221955344315139;3;0.12527531641746437),3,0.12122057891709963,0.10883238797306026,0.13965652974809187,1.2832258149353633,2.8192701000000397,0
5,18,male,left,66,none,1.6537994146347046,5,False,(1.1983554417054885;1.590996267143172;6;0.13027547406829462),(0.848528137423857;2.5023275520585617;6;0.16957688896221168),(-0.02094288772474017;2.853616648822374;6;0.12040082682098514),(-0.8335900445507968;2.517007175041086;6;0.13046564570330557),(-1.199268992422915;1.6119200185917035;6;0.101767501342857),(-0.7872708347886087;0.7481479183673783;6;0.11390148970242134),(0.06280314749153273;0.4554439729292161;6;0.13554270304394855),(0.8485281374238568;0.8052712772108473;6;0.11233667288320734),6,0.1267834003159039,0.18146936174086037,0.11758608717840771,0.6479666101780946,2.4752574000000322,0
5,18,male,left,66,none,1.6537994146347046,6,False,(1.199268992422915;1.6956788106777057;6;0.1358117858203519),(0.8776244419430045;2.4721974467097025;6;0.08422808724279536),(-0.10458689129718989;2.8492330523447995;6;0.13589250668740713),(-0.9192533317427735;2.4251445462585517;6;0.09944349757094251),(-1.197076860311789;1.7375071831276552;6;0.12940527567132837),(-0.7872708347886087;0.7481479183673783;6;0.13858816569503973),(-2.2043642384652356e-16;0.45379941463470463;6;0.13028506435133327),(0.8776244419430048;0.8354013825597068;6;0.14332579395630263),6,0.12462252212443761,0.19065587483075036,0.11181024114439211,0.5864505420756043,4.230739699999958,0
5,18,male,left,66,none,1.6537994146347046,7,False,(0.6;1.6537994146347046;3;0.12748405224164808),(0.4242640687119285;2.078063483346633;3;0.14890861242163977),(0.04185388424647514;2.252337844790599;3;0.08241975369203296),(-0.4316038802031908;2.070594436910103;3;0.16773766175893004),(-0.5996344962114575;1.6747391126562052;3;0.08619146450903348),(-0.44588689528643655;1.2523210508193896;3;0.07782920234267854),(0.03140157374576637;1.0546216937819604;3;0.10311488663510934),(0.4316038802031905;1.2370043923593061;3;0.13394441319389971),3,0.1159537558493715,0.14606452522691532,0.09049046559594097,0.6195239087339072,3.7415397999999414,0
5,18,male,left,66,none,1.6537994146347046,8,False,(1.1954336377100947;1.7583863059318945;6;0.09101007045864372),(0.8776244419430045;2.4721974467097025;6;0.15911283760357992),(0.10458689129718976;2.8492330523447995;6;0.10155451593966397),(-0.8335900445507968;2.517007175041086;6;0.1436599075481564),(-1.1983554417054885;1.716602562126237;6;0.16721109225125852),(-0.8632077604063813;0.8202093700839079;6;0.14676731301351365),(0.020942887724739755;0.4539821804470352;6;0.12047681636721058),(0.9192533317427733;0.8824542830108572;6;0.15146016247728974),6,0.13515658945741457,0.16570035301007172,0.14774201341334725,0.8916215972356263,2.2080899000000045,0
5,18,male,left,66,none,1.6537994146347046,9,False,(0.5999086170938347;1.6433279707723345;3;0.09788966097281912),(0.45282574813366316;2.0474348320290088;3;0.13209324301695546),(0.05229344564859488;2.251516233489752;3;0.14051990082190385),(-0.43881222097150224;2.0629984306722036;3;0.16821310116798918),(-0.5977168188550473;1.7060928602832994;3;0.09343167069503244),(-0.4316038802031906;1.2370043923593061;3;0.08021737669828934),(-0.010471443862370098;1.0538907975408698;3;0.08868684350785211),(0.41679502227539833;1.2221955344315139;3;0.13457026109559667),3,0.11695275724705477,0.12177205698699518,0.07619699374386081,0.6257346359189644,3.0744913999999426,0
5,18,male,left,66,none,1.6537994146347046,10,False,(1.2;1.6537994146347046;6;0.16451511947681796),(0.8917737905728731;2.4567561422653346;6;0.13278036865147363),(-0.041879396043001144;2.8530684070576195;6;0.1089343745356195),(-0.8632077604063816;2.487389459185501;6;0.1343641318383397),(-1.197076860311789;1.5700916461417542;6;0.10231847609644462),(-0.8335900445507967;0.7905916542283232;6;0.09682885468230319),(0.020942887724739755;0.4539821804470352;6;0.1712849525501099),(0.9192533317427733;0.8824542830108572;6;0.0896989880098844),6,0.1250906582301241,0.062063921154019486,0.15079891027637432,2.4297354642183775,3.218987200000015,0
5,18,male,left,66,none,1.6537994146347046,11,False,(0.8987665812791165;1.700901775253354;4.5;0.11305133401026897),(0.6582183314572534;2.2675979386909533;4.5;0.1688359498800016),(-0.04710236061864946;2.552565995913821;4.5;0.08071672129223854),(-0.6363961030678927;2.2901955177025974;4.5;0.1747544253751076),(-0.9;1.6537994146347046;4.5;0.1603485756078854),(-0.6251925334130976;1.0063935943299185;4.5;0.15150651852459768),(-0.06278082636971302;0.7559917694008628;4.5;0.11517240697086123),(0.6474058203047858;1.0286068812216067;4.5;0.11049909400513966),4.5,0.13436062820826258,0.20829166666834548,0.16558959892685093,0.7949890726570096,1.9745510999999851,0
