ID,age,gender,hand,height,trial,sphereOne,sphereTwo,sphereThree,sphereFour,sphereFive,sphereSix,sphereSeven,sphereEight,sphereDistance, sphereAverageRadius,probeStartingRadius,probeAnswerRadius,probeScaleFactor,probeResponseTime,probeResponseOverTimeLimit
43,ageTest,genderTest,handTest,1.2551902532577515,1,(1.9987816540381915;1.3249892466627533;6;0.324400346481568),(1.462707403238341;2.6191869733827486;6;0.32648221630018665),(0.0349048128745672;3.254885643570534;6;0.3006054718436356),(-1.5320888862379558;2.5407654726308304;6;0.2277183262078546),(-1.9951281005196484;1.3947032007460025;6;0.245261839165367),(-1.3121180579810146;-0.25422890718779256;6;0.2614242175064612),(0.17431148549531578;-0.7371991429257396;6;0.2728708817470438),(1.3893167409179945;-0.1834893474195507;6;0.32332943969762407),6,0.2852615923687176,0.2631079759229191,0.2631079759229191,1.0,9.865226000000007,0
43,ageTest,genderTest,handTest,1.2551902532577515,2,(1.9951281005196484;1.394703200746002;6;0.28763765922191625),(1.3121180579810146;2.7646094137032957;6;0.30711506113216264),(1.2246467991473532e-16;3.2551902532577515;6;0.283675998062119),(-1.3121180579810143;2.7646094137032957;6;0.31034258070609577),(-1.9972590695091477;1.3598621657436392;6;0.3265957286036845),(-1.4386796006773022;-0.13412648766024304;6;0.3682208882007041),(-0.10467191248588861;-0.7420688162513962;6;0.35501008059190137),(1.3639967201249972;-0.20751714998058923;6;0.272786053884388),6,0.31392300630037145,0.3140570793519674,0.3140570793519674,1.0,10.010831999999994,1
43,ageTest,genderTest,handTest,1.2551902532577515,3,(2.665042205384255;1.348255577797754;8;0.2798998540302071),(2.0125588805940584;3.0046809972324375;8;0.20679167305828056),(0.23241531399375503;3.9117094481690726;8;0.32296510948366486),(-1.9817195346063843;3.0395385368813734;8;0.34163488187348956),(-2.6601708006928644;1.4412075165754195;8;0.3194396799525846),(-2.012558880594059;-0.49430049071693394;8;0.30671492455050625),(-0.1395625499811848;-1.407821839421112;8;0.22591028125586887),(1.8524223212239925;-0.6630492143119846;8;0.3933089177595919),8,0.2995831652455242,0.34283675256141244,0.34283675256141244,1.0,10.000397400000011,1
43,ageTest,genderTest,handTest,1.2551902532577515,4,(1.3331302602085215;1.23192037800804;4;0.2807945119061747),(0.9428090415820634;2.197999294839815;4;0.2245536483316623),(0.06978127499059195;2.5866962995971834;4;0.3435412492058428),(-0.892174141811811;2.2460500205609435;4;0.3643220230399958),(-1.3315060463394317;1.3249715282483432;4;0.2724321944501499),(-0.9751382688255608;0.34585910650775364;4;0.308676779643121),(-0.0697812749905924;-0.07631579308168024;4;0.32863087825730575),(0.909331146749998;0.28005198443219104;4;0.290697619196536),4,0.3017061130038485,0.3073167507475863,0.3073167507475863,1.0,10.000321,1
43,ageTest,genderTest,handTest,1.2551902532577515,5,(2.6630120926788634;1.115627703276568;8;0.33187266520842224),(1.8524223212239925;3.173429720827488;8;0.3361018189232775),(0.1395625499811839;3.918202345936615;8;0.39542810674639456),(-1.8186622934999956;3.205466790908873;8;0.2158513337005259),(-2.666260520417043;1.301730003757174;8;0.2805469696481751),(-1.7843482836236215;-0.7265292813486335;8;0.22743497603765717),(0.18601726331766724;-1.4049805474351134;8;0.28560052167382216),(1.714100292497438;-0.7875949283928567;8;0.3942590542948245),8,0.30838693077913737,0.2526799214867436,0.2526799214867436,1.0,10.001594099999991,1
43,ageTest,genderTest,handTest,1.2551902532577515,6,(2.666260520417043;1.2086505027583287;8;0.27156069213431056),(1.8186622934999959;3.2054667909088725;8;0.30039150397316017),(0.046539750499422924;3.9214507736747946;8;0.3978465532055352),(-1.9817195346063843;3.0395385368813734;8;0.3865648705939178),(-2.665042205384255;1.3482555777977545;8;0.20632613819091405),(-1.9817195346063845;-0.5291580303658705;8;0.22459193352704054),(-0.1395625499811848;-1.407821839421112;8;0.24093842051687284),(2.0125588805940584;-0.4943004907169348;8;0.2610340754043608),8,0.286156773443264,0.25727450728957657,0.25727450728957657,1.0,10.000844599999994,1
43,ageTest,genderTest,handTest,1.2551902532577515,7,(1.3300854003464322;1.3481988849165851;4;0.3548803395425544),(0.874745371987343;2.2614696935547807;4;0.24324458968650242),(0.06978127499059195;2.5866962995971834;4;0.35351823092913187),(-0.8570501462487191;2.2765828440830553;4;0.3369453693868477),(-1.3333333333333333;1.2551902532577517;4;0.22300941645482103),(-0.874745371987343;0.24891081296072226;4;0.23215980297534985),(0.023269875249710838;-0.07794000695077008;4;0.3169270954482188),(0.9751382688255609;0.34585910650775387;4;0.32758349819728205),4,0.2985335428275885,0.28064013621272793,0.26698641566264325,0.9513479406960699,10.011289500000004,1
43,ageTest,genderTest,handTest,1.2551902532577515,8,(1.3331302602085215;1.2784601285074628;4;0.3331569481046478),(0.8570501462487191;2.2765828440830553;4;0.2480786234219764),(8.164311994315688e-17;2.5885235865910845;4;0.31529355842548423),(-0.9428090415820632;2.197999294839815;4;0.30417528317287323),(-1.3282595974556606;1.1389825962608742;4;0.2082808155312238),(-1.0062794402970294;0.38044488127040876;4;0.3162088064506627),(0.023269875249710838;-0.07794000695077008;4;0.2711772807825754),(0.9262111606119963;0.29607051947288343;4;0.22923291816494323),4,0.27820052925679833,0.2999750078258411,0.26349202046345693,0.8783799102905087,10.000249700000012,1
43,ageTest,genderTest,handTest,1.2551902532577515,9,(1.9972590695091477;1.3598621657436392;6;0.2362683610772911),(1.3893167409179945;2.6938698539350536;6;0.3830887750301403),(-0.10467191248588768;3.252449322766899;6;0.3406211427998978),(-1.509419160445544;2.567308311238766;6;0.28330571019008466),(-1.9987816540381915;1.3249892466627538;6;0.2675919704370054),(-1.3893167409179945;-0.18348934741955092;6;0.37427043013857675),(-0.1743114854953165;-0.7371991429257396;6;0.2835010617562475),(1.5320888862379556;-0.030384966115327705;6;0.36303335184194907),6,0.31646010040889905,0.3251275527055885,0.39691384246603867,1.2207942364867936,10.00049180000002,1
43,ageTest,genderTest,handTest,1.2551902532577515,10,(2.6601708006928644;1.441207516575419;8;0.2896137330596209),(1.9182394675697365;3.107612574481744;8;0.3743897211186728),(-0.09306532454000255;3.9202324586420065;8;0.2242046982942194),(-1.950276537651121;3.073852546757747;8;0.3192242079788393),(-2.665042205384255;1.3482555777977545;8;0.3203551475659959),(-1.8856180831641272;-0.630427829906375;8;0.3732061361469036),(0.09306532454000341;-1.4098519521265036;8;0.31726158313379105),(2.0427851816506073;-0.45891003923968743;8;0.2536767345438571),8,0.3089914952302376,0.2973853896282729,0.7371279311842953,2.4786958502086933,10.005340100000012,1
43,ageTest,genderTest,handTest,1.2551902532577515,11,(1.9987816540381915;1.1853912598527496;6;0.309149082575599),(1.509419160445544;2.567308311238766;6;0.2410116713698639),(-0.034904812874566954;3.254885643570534;6;0.3353753478944994),(-1.3639967201249967;2.717897656496093;6;0.39008057776913474),(-1.9972590695091477;1.1505183407718644;6;0.2622002434028641),(-1.3639967201249972;-0.20751714998058945;6;0.2759090589016485),(0.03490481287456626;-0.7445051370550311;6;0.2564987725750728),(1.3893167409179945;-0.1834893474195507;6;0.33691929223436573),6,0.30089300584038103,0.3407376731677598,0.27359832614722424,0.8029588381103959,10.001121099999978,1
43,ageTest,genderTest,handTest,1.2551902532577515,12,(1.3325211026921275;1.3017229155277528;4;0.39080252073682953),(0.8570501462487191;2.2765828440830553;4;0.209261129858551),(-0.023269875249711303;2.588320513466273;4;0.39467270118277653),(-0.9262111606119965;2.2143099870426193;4;0.3094103028346696),(-1.3315060463394317;1.3249715282483432;4;0.2663677265547152),(-0.959119733784868;0.3289790926457552;4;0.3509414249194307),(-0.11620765699687766;-0.07306934419790911;4;0.3233593152519485),(0.9591197337848678;0.32897909264575476;4;0.26965883168858973),4,0.31430924412843886,0.3389184528500428,0.19580709397576143,0.577741023922347,10.00210180000002,1
43,ageTest,genderTest,handTest,1.2551902532577515,13,(1.992389396183491;1.4295017387530677;6;0.2287884014231961),(1.462707403238341;2.6191869733827486;6;0.23640542620222613),(0.0349048128745672;3.254885643570534;6;0.35564642237329225),(-1.3893167409179947;2.6938698539350536;6;0.246301757937757),(-2.0;1.2551902532577517;6;0.398532633704457),(-1.3893167409179945;-0.18348934741955092;6;0.2719482069771764),(-3.6739403974420594e-16;-0.7448097467422485;6;0.2842286589977943),(1.5094191604455438;-0.05692780472326331;6;0.2283819187891573),6,0.2812791783006321,0.3469663529284336,0.3469663529284336,1.0,10.010619999999989,1
43,ageTest,genderTest,handTest,1.2551902532577515,14,(1.3315060463394317;1.1854089782671597;4;0.29450858398931246),(0.892174141811811;2.2460500205609435;4;0.321279326192332),(-0.09300863165883377;2.5852756536041834;4;0.39278331059902394),(-0.8570501462487191;2.2765828440830553;4;0.31683983986366343),(-1.3325211026921275;1.2086575909877502;4;0.20949530573703645),(-0.9262111606119963;0.2960705194728832;4;0.2621840113682226),(0.023269875249710838;-0.07794000695077008;4;0.2808147326473583),(0.9751382688255609;0.34585910650775387;4;0.23562583721698935),4,0.2891913684517423,0.2579296305225598,0.2579296305225598,1.0,10.011005100000006,1
43,ageTest,genderTest,handTest,1.2551902532577515,15,(2.6666666666666665;1.2551902532577515;8;0.21158992113882463),(1.784348283623622;3.236909787864136;8;0.3339525464631913),(-0.09306532454000255;3.9202324586420065;8;0.2827729841504797),(-1.950276537651121;3.073852546757747;8;0.28707246066240033),(-2.6601708006928644;1.4412075165754195;8;0.3879457772626962),(-1.8524223212239925;-0.663049214311985;8;0.305591214422968),(0.23241531399375437;-1.4013289416535697;8;0.25131885217350836),(1.8524223212239925;-0.6630492143119846;8;0.2295752037539498),8,0.2862273700035023,0.26023167313209794,0.26023167313209794,1.0,10.0110454,1
