ID,age,gender,hand,ipd,vision,height,trial,depthPass,sphereOne,sphereTwo,sphereThree,sphereFour,sphereFive,sphereSix,sphereSeven,sphereEight,sphereDistance, sphereAverageRadius,probeStartingRadius,probeAnswerRadius,probeScaleFactor,probeResponseTime,probeResponseOverTimeLimit
13,20,female,right,64,none,2.1005136966705322,1,False,(0.5996344962114575;2.079573998649032;3;0.10650045579276524),(0.3856725658119236;2.560140362541919;3;0.15297541169469497),(-0.020939698021500572;2.70014819288199;3;0.17379843514217536),(-0.40919901603749903;2.5393259176420346;3;0.09696714340727726),(-0.5977168188550473;2.0482202510219376;3;0.12806588990721504),(-0.4596266658713868;1.7148411308586087;3;0.1562511465782344),(0.010471443862369877;1.5006050795766974;3;0.09096181367863326),(0.39363541739430424;1.647687948536869;3;0.152114367058445),3,0.13220433290743006,0.22919725082382109,0.1412867429865068,0.6164417002327434,2.3187652999999955,0
13,20,female,right,64,none,2.1005136966705322,2,False,(0.8978076452338418;2.163294523040245;4.5;0.1256952325109404),(0.6363961030678928;2.736909799738425;4.5;0.17138159100948788),(-0.04710236061864946;2.999280277949649;4.5;0.08366704369330026),(-0.5785088487178854;2.7899536954776125;4.5;0.12075119259490816),(-0.8994517443171862;2.0691041496382816;4.5;0.1189156843606558),(-0.6792386222004949;1.5100605705790757;4.5;0.11747322377835413),(-0.06278082636971302;1.2027060514366905;4.5;0.08432298671262883),(0.6251925334130976;1.4531078763657463;4.5;0.17446428769146477),4.5,0.12458390529396754,0.11922473055610049,0.1576397756014641,1.3222070191828839,2.0414525000000054,0
13,20,female,right,64,none,2.1005136966705322,3,False,(0.5991777208527442;2.1319152704162985;3;0.08169037575098556),(0.41679502227539833;2.532117576873723;3;0.17339223493011585),(0.05229344564859488;2.6982305155255797;3;0.08480340045195672),(-0.40147836381531493;2.546400591956969;3;0.12166125328816564),(-0.5999086170938347;2.090042252808162;3;0.14952282017120488),(-0.4528257481336633;1.706878279276228;3;0.17250775082368852),(-0.04185388424647535;1.5019752665146378;3;0.08719817125356127),(0.4316038802031905;1.6837186743951338;3;0.16101917423321013),3,0.12897439761286106,0.1313350998723705,0.11252082149805585,0.8567460001736164,1.0858652000000006,0
13,20,female,right,64,none,2.1005136966705322,4,False,(0.5977168188550473;2.048220251021937;3;0.15826870448594443),(0.3856725658119236;2.560140362541919;3;0.1276825833674719),(0.020939698021500648;2.70014819288199;3;0.09993233145376697),(-0.4316038802031908;2.5173087189459307;3;0.1388594907848511),(-0.5985384301558945;2.058659812424057;3;0.07593861484406705),(-0.4014783638153149;1.6546268013840957;3;0.10192308638117559),(0.02093969802150077;1.5008792004590747;3;0.13083046056161493),(0.40919901603749914;1.66170147569903;3;0.16355023977058902),3,0.12462318895618511,0.12908629839539193,0.10895170919243044,0.8440222591146804,0.9079591999999934,0
13,20,female,right,64,none,2.1005136966705322,5,False,(0.896575228282571;2.02207352819764;4.5;0.08194328486713716),(0.6363961030678928;2.736909799738425;4.5;0.11315496692305545),(0.04710236061864957;2.999280277949649;4.5;0.11930872531900528),(-0.6363961030678927;2.736909799738425;4.5;0.15743284954090714),(-0.8987665812791165;2.053411336051883;4.5;0.09611479312470592),(-0.5904531260914566;1.4212750744700373;4.5;0.17040879925845737),(0.0784401684728921;1.2039384683879613;4.5;0.14978619677099356),(0.6474058203047858;1.4753211632574343;4.5;0.1681922274454926),4.5,0.13204273040621933,0.05067632843365766,0.11312043979978414,2.232214592023463,2.863663900000006,0
13,20,female,right,64,none,2.1005136966705322,6,False,(0.896575228282571;2.02207352819764;4.5;0.10567650751594239),(0.6363961030678928;2.736909799738425;4.5;0.11589742510138605),(0.04710236061864957;2.999280277949649;4.5;0.0759653479467074),(-0.6363961030678927;2.736909799738425;4.5;0.16836379843820326),(-0.8998629256407522;2.1162208624640875;4.5;0.16007925171224052),(-0.5785088487178855;1.411073697863452;4.5;0.07557903421521824),(0.04710236061864955;1.2017471153914157;4.5;0.13106035118490666),(0.5785088487178853;1.411073697863452;4.5;0.11221113430979472),4.5,0.1181041063030499,0.1826024611859835,0.12252414661100289,0.6709884730754538,1.7303115999999932,0
13,20,female,right,64,none,2.1005136966705322,7,False,(0.896575228282571;2.1789538651434244;4.5;0.1046399026584695),(0.6363961030678928;2.736909799738425;4.5;0.08284032228514349),(0.015707165793555238;3.0003766223112844;4.5;0.1564096667116182),(-0.5904531260914565;2.779752318871027;4.5;0.13807270478487899),(-0.8978076452338418;2.0377328703008195;4.5;0.11125784591292304),(-0.6792386222004949;1.5100605705790757;4.5;0.13135418277769206),(0.0784401684728921;1.2039384683879613;4.5;0.144220205625116),(0.6688303429296548;1.4982961509475599;4.5;0.08534417646696743),4.5,0.1192673759028511,0.15857050337025713,0.10963111594356242,0.6913714317194114,1.563543299999992,0
13,20,female,right,64,none,2.1005136966705322,8,False,(0.8987665812791165;2.1476160572891816;4.5;0.15203161819347638),(0.6137985240562487;2.7587320281277856;4.5;0.13654775193916718),(-0.0627808263697128;2.998321341904374;4.5;0.12116711178072917),(-0.5785088487178854;2.7899536954776125;4.5;0.1590329175764924),(-0.8978076452338418;2.0377328703008195;4.5;0.11782332687008457),(-0.6022175457229724;1.4316833537408773;4.5;0.09974056610983983),(0.04710236061864955;1.2017471153914157;4.5;0.1474144765896619),(0.6894399988070801;1.5220048479526467;4.5;0.09099134420866793),4.5,0.1280936391585149,0.20971790580931643,0.12992525673847707,0.6195239087339071,2.096885999999998,0
13,20,female,right,64,none,2.1005136966705322,9,False,(0.8987665812791165;2.053411336051883;4.5;0.13915835377992328),(0.6582183314572534;2.714312220726781;4.5;0.16421855675606817),(-0.0627808263697128;2.998321341904374;4.5;0.09126346277221359),(-0.6474058203047862;2.7257062300836297;4.5;0.1622787670075958),(-0.8994517443171862;2.1319232437027833;4.5;0.13621412443546183),(-0.6022175457229724;1.4316833537408773;4.5;0.0785880819028425),(-0.07844016847289242;1.2039384683879613;4.5;0.12873741881786138),(0.6363961030678926;1.4641175936026394;4.5;0.12281999544532109),4.5,0.12790984511466097,0.20450661548556798,0.11240353006038674,0.5496327333641637,2.285609000000008,0
13,20,female,right,64,none,2.1005136966705322,10,False,(0.8987665812791165;2.053411336051883;4.5;0.1277653545580142),(0.6894399988070802;2.6790225453884178;4.5;0.1650575745651138),(-0.03140954703225086;2.9999654409877183;4.5;0.10594961372027234),(-0.6688303429296547;2.702731242393505;4.5;0.13847771361651703),(-0.8987665812791165;2.053411336051883;4.5;0.11979456913546599),(-0.647405820304786;1.4753211632574348;4.5;0.14037368706084766),(-1.6532731788489269e-16;1.2005136966705323;4.5;0.09901153215637629),(0.6688303429296548;1.4982961509475599;4.5;0.16256032019518213),4.5,0.13237379562597368,0.11729809032143657,0.11729809032143657,1.0,1.1857346000000035,0
