ID,age,gender,hand,ipd,vision,height,trial,sphereOne,sphereTwo,sphereThree,sphereFour,sphereFive,sphereSix,sphereSeven,sphereEight,sphereDistance, sphereAverageRadius,probeStartingRadius,probeAnswerRadius,probeScaleFactor,probeResponseTime,probeResponseOverTimeLimit
1,22,male,right,60,correctiveLenses,1.582517147064209,11,(1.5081702633739005;1.6088423569342074;18;0.16008161051801975),(1.0287263263182727;2.6856910705865658;18;0.3486061348700966),(-0.13146572236056767;3.085177229665798;18;0.41829723324480983),(-1.0665998687417881;2.6491170158059973;18;0.30169950375413235),(-1.506332790223799;1.6614607034610653;18;0.3368715048395312),(-1.0093166066317016;0.4615574923141075;18;0.2223808225618317),(-0.1314657223605677;0.07985706446261998;18;0.3127567383023264),(0.9895994393292808;0.4441132162561794;18;0.21664411596394817),18,0.28966720800683704,0.36058980942829205,0.37861929989970666,1.05,1.522205299999996,0
1,22,male,right,60,correctiveLenses,1.582517147064209,12,(1.507481123475604;1.6351595478902614;18;0.16350848908032645),(0.9895994393292812;2.720921077872238;18;0.41557760998955634),(-0.07894355639685649;3.088849937288008;18;0.17700059556049869),(-1.1031739235223568;2.6112434733824816;18;0.41801422605082),(-1.507481123475604;1.6351595478902616;18;0.36116584017115766),(-1.1555014380006665;0.6129363166130332;18;0.2580379449861404),(-2.770885847750801e-16;0.07411714706420902;18;0.23464740364983716),(1.009316606631701;0.46155749231410703;18;0.2903417047772965),18,0.28978672678320416,0.12895716523367248,0.2680926847412898,2.0789281794113688,2.7666452999999933,0
1,22,male,right,60,correctiveLenses,1.582517147064209,13,(1.506332790223799;1.6614607034610656;12;0.24427143567535348),(1.0665998687417884;2.6491170158059973;12;0.15859216792166703),(0.02632520986999858;3.0906874104381092;12;0.31312939240225834),(-1.0093166066317016;2.7034768018143103;12;0.36367345554731056),(-1.502660082601589;1.4510514247036417;12;0.3357309585702106),(-1.1209596547501015;0.5732005404325073;12;0.39460780594013833),(-0.07894355639685718;0.07618435684040992;12;0.3723232451967093),(1.0478226860003514;0.4974649922333878;12;0.22711467682808706),12,0.30118039226021687,0.27596086646485024,0.33543215794344095,1.2155062500000002,1.6134562999999957,0
1,22,male,right,60,correctiveLenses,1.582517147064209,14,(1.5084;1.582517147064209;12;0.38774201292846827),(1.1031739235223568;2.6112434733824816;12;0.19930575530089006),(0.02632520986999858;3.0906874104381092;12;0.3367960860383028),(-1.1555014380006663;2.552097977515385;12;0.2616785746348919),(-1.506332790223799;1.5035735906673529;12;0.2388960939692696),(-1.1031739235223568;0.5537908207459366;12;0.4267320737679168),(-0.026325209869998426;0.07434688369030851;12;0.2612732475985126),(1.066599868741788;0.5159172783224204;12;0.24986315925122454),12,0.29528587543618456,0.3341800925928471,0.35088909722248945,1.05,1.277642300000025,0
1,22,male,right,60,correctiveLenses,1.582517147064209,15,(1.506332790223799;1.6614607034610656;6;0.22464028863797786),(1.1555014380006665;2.552097977515385;6;0.22488153332450558),(-0.026325209869998395;3.0906874104381092;6;0.41763267958259315),(-1.1384039308080294;2.57211658639349;6;0.2354074382933809),(-1.502660082601589;1.7139828694247765;6;0.412784966495409),(-1.0665998687417886;0.5159172783224208;6;0.3276150820856365),(0.02632520986999787;0.07434688369030851;6;0.30189571427736717),(1.085052154830821;0.5346944610638571;6;0.30039693878818174),6,0.3056568301856315,0.4126571822283811,0.4549545434067902,1.1025,4.932932600000015,0
1,22,male,right,60,correctiveLenses,1.582517147064209,16,(1.507481123475604;1.5298747462381566;12;0.3841013648352627),(1.0093166066317016;2.7034768018143103;12;0.34997402793042365),(0.02632520986999858;3.0906874104381092;12;0.3257759547736149),(-1.1209596547501013;2.591833753695911;12;0.2890089792286137),(-1.5081702633739005;1.5561919371942103;12;0.2977702949412664),(-1.0093166066317016;0.4615574923141075;12;0.3849034157036727),(0.07894355639685664;0.07618435684040992;12;0.3557854033708323),(1.0478226860003514;0.4974649922333878;12;0.23556975663469482),12,0.3278611496772976,0.29915962753316006,0.5116644853293806,1.7103393581163142,2.6995952999999986,0
1,22,male,right,60,correctiveLenses,1.582517147064209,17,(1.506332790223799;1.6614607034610656;18;0.4221472591771118),(0.9895994393292812;2.720921077872238;18;0.24901770585306182),(0.07894355639685667;3.088849937288008;18;0.15925592566564215),(-1.0665998687417881;2.6491170158059973;18;0.34410672660922464),(-1.5084;1.5825171470642092;18;0.31308002096607845),(-1.1384039308080294;0.5929177077349281;18;0.17243446058104162),(-0.1314657223605677;0.07985706446261998;18;0.27174816872339347),(0.9895994393292808;0.4441132162561794;18;0.1659336199193998),18,0.2622154859368692,0.33465403594231274,0.38740387835771983,1.1576250000000001,2.1220563999999627,0
1,22,male,right,60,correctiveLenses,1.582517147064209,18,(1.5081702633739005;1.5561919371942106;6;0.19513031488190025),(1.0093166066317016;2.7034768018143103;6;0.15401799534345498),(0.07894355639685667;3.088849937288008;6;0.21083008464841574),(-1.1555014380006663;2.552097977515385;6;0.3742182385235774),(-1.507481123475604;1.5298747462381566;6;0.2854146180145032),(-1.0093166066317016;0.4615574923141075;6;0.40874026775884215),(-0.10522066499563902;0.0777915336522903;6;0.22827489646041632),(1.0478226860003514;0.4974649922333878;6;0.28075606740378),6,0.26717281037936125,0.14031063607836286,0.3215945480739224,2.2920183178010345,4.987210299999958,0
1,22,male,right,60,correctiveLenses,1.582517147064209,19,(1.506332790223799;1.5035735906673524;12;0.2451124618621463),(1.0850521548308214;2.6303398330645607;12;0.2729788379378047),(-0.05264240082605244;3.0899982705398132;12;0.1823539339935336),(-1.0478226860003517;2.66756930189503;12;0.3136889581001348),(-1.507481123475604;1.6351595478902616;12;0.2886949556295042),(-1.0478226860003514;0.4974649922333876;12;0.2307810867579454),(0.07894355639685664;0.07618435684040992;12;0.28672278312326854),(1.0287263263182729;0.47934322354185244;12;0.17841317422615618),12,0.2498432739538117,0.149664864436266,0.3111425041443358,2.0789281794113688,1.6556501999999682,0
1,22,male,right,60,correctiveLenses,1.582517147064209,20,(1.5047256134119187;1.4772964820685703;18;0.18808849580576706),(1.0093166066317016;2.7034768018143103;18;0.21107838466958684),(0.05264240082605263;3.0899982705398132;18;0.22565882033081514),(-0.9695808304511759;2.7380185850648755;18;0.3390480614044245),(-1.502660082601589;1.7139828694247765;18;0.26556385687482925),(-0.9695808304511762;0.4270157090635427;18;0.22495452083587272),(-0.10522066499563902;0.0777915336522903;18;0.42485748382068467),(1.155501438000666;0.6129363166130327;18;0.38270532464754947),18,0.2827443685486912,0.46792357926044564,0.260557357779789,0.5568374181775592,1.9664459999999622,0
