ID,age,gender,hand,ipd,vision,height,trial,depthPass,sphereOne,sphereTwo,sphereThree,sphereFour,sphereFive,sphereSix,sphereSeven,sphereEight,sphereDistance, sphereAverageRadius,probeStartingRadius,probeAnswerRadius,probeScaleFactor,probeResponseTime,probeResponseOverTimeLimit
8,18,female,right,59,none,1.5241641998291016,11,False,(0.8987665812791165;1.571266560447751;4.5;0.1039211081546337),(0.5785088487178854;2.213604198636182;4.5;0.07512897711409099),(0.015707165793555238;2.4240271254698538;4.5;0.11822692262327514),(-0.6022175457229725;2.1929945427587563;4.5;0.1535409487566295),(-0.896575228282571;1.602604368301994;4.5;0.09522836389957823),(-0.6022175457229724;0.8553338568994466;4.5;0.1490790014331757),(0.04710236061864955;0.6253976185499851;4.5;0.10653353247171421),(0.6582183314572536;0.9103656757728531;4.5;0.12120625843076861),4.5,0.11535813911048327,0.07798572081173745,0.10158190750001483,1.3025706044987402,1.6188478999999916,0
8,18,female,right,59,none,1.5241641998291016,12,False,(1.197076860311789;1.607871968322052;6;0.15242709627255596),(0.9192533317427736;2.2955093314529487;6;0.11701097431419652),(0.06280314749153276;2.72251964153459;6;0.12148362197597107),(-0.891773790572873;2.3271209274597315;6;0.15393479117477715),(-1.1954336377100947;1.419577308531912;6;0.1200939079054596),(-0.8776244419430047;0.7057661677541035;6;0.09748107971165217),(0.04187939604300154;0.3248952074061866;6;0.16761628959659397),(0.9192533317427733;0.7528190682052541;6;0.12180272242515794),6,0.13148131042204556,0.12407294403520204,0.12345566570666872,0.9950248756218907,1.49708540000006,0
8,18,female,right,59,none,1.5241641998291016,13,False,(0.896575228282571;1.4457240313562092;4.5;0.14192758130190858),(0.6137985240562487;2.182382531286355;4.5;0.08367140582519558),(-0.01570716579355513;2.4240271254698538;4.5;0.0945790865290723),(-0.5904531260914565;2.2034028220295965;4.5;0.15668870715578276),(-0.8998629256407522;1.5398713656226566;4.5;0.17022538818648247),(-0.6894399988070802;0.9456553511112162;4.5;0.0869365016938961),(-0.07844016847289242;0.6275889715465306;4.5;0.07898070252735064),(0.6688303429296548;0.9219466541061292;4.5;0.12998456548321113),4.5,0.11787424233786245,0.0974575062142524,0.14166740083798243,1.4536325249954392,2.2767803000000413,0
8,18,female,right,59,none,1.5241641998291016,14,False,(0.8994517443171862;1.4927546527968507;4.5;0.11128137975959454),(0.6582183314572534;2.1379627238853502;4.5;0.16298986024345558),(0.031409547032250976;2.4236159441462877;4.5;0.12635475347854386),(-0.6363961030678927;2.1605603028969944;4.5;0.16617605291755094),(-0.8978076452338418;1.5869450261988145;4.5;0.1439279703224337),(-0.6894399988070802;0.9456553511112162;4.5;0.09718436630309386),(0.015707165793554818;0.6243012741883494;4.5;0.110071979226082),(0.6137985240562488;0.8659458683718483;4.5;0.16963697725477142),4.5,0.13595291743819074,0.22085811034619302,0.1629234451002319,0.7376837773575574,2.6057396999999582,0
8,18,female,right,59,none,1.5241641998291016,15,False,(0.5996344962114575;1.503224501807601;3;0.07578994080487346),(0.4091990160374991;1.9629764208006037;3;0.13977475567473735),(0.05229344564859488;2.121881018684149;3;0.1306516613860168),(-0.42426406871192845;1.9484282685410301;3;0.10749137958205258),(-0.5977168188550473;1.4718707541805067;3;0.08567340449301347),(-0.40919901603749914;1.0853519788575994;3;0.16005927391745506),(0.02093969802150077;0.9245297036176441;3;0.11978218053142281),(0.4316038802031905;1.1073691775537031;3;0.15051870533354883),3,0.12121766271539003,0.13654068206253733,0.1464154587435812,1.0723211319284394,1.741445899999917,0
8,18,female,right,59,none,1.5241641998291016,16,False,(1.1954336377100947;1.4195773085319117;6;0.16065675663916573),(0.9192533317427736;2.2955093314529487;6;0.17171160031280994),(0.020942887724740317;2.723981434016771;6;0.15355617296928836),(-0.8776244419430045;2.3425622319040995;6;0.13398660295644713),(-1.1998172341876694;1.5032213121043612;6;0.0828698612401167),(-0.8485281374238572;0.6756360624052447;6;0.15927406774231906),(-0.041879396043000915;0.3248952074061866;6;0.14262532039915157),(0.8183980320749983;0.6465397578860972;6;0.07736037912850638),6,0.13525509517347561,0.06507519244049316,0.13479087033490803,2.071309592486647,4.1414111000000275,0
8,18,female,right,59,none,1.5241641998291016,17,False,(0.8994517443171862;1.4927546527968507;4.5;0.15213721451717904),(0.6894399988070802;2.102673048546987;4.5;0.08757433597183512),(5.5109105961630896e-17;2.4241641998291015;4.5;0.14938787494124767),(-0.6894399988070802;2.102673048546987;4.5;0.11701254190587043),(-0.8987665812791165;1.4770618392104524;4.5;0.10147879673418275),(-0.647405820304786;0.898971666416004;4.5;0.15140585773589),(0.015707165793554818;0.6243012741883494;4.5;0.11880105568840074),(0.6688303429296548;0.9219466541061292;4.5;0.08033309024982836),4.5,0.11976634596805427,0.24217352497628492,0.17775868724427926,0.73401370881349,3.297131400000012,0
8,18,female,right,59,none,1.5241641998291016,18,False,(1.199268992422915;1.5660435958721026;6;0.10781528653109412),(0.848528137423857;2.3726923372529587;6;0.09505548413616711),(-0.06280314749153261;2.72251964153459;6;0.17169862047740847),(-0.7872708347886086;2.429815696096428;6;0.076482483954349),(-1.197076860311789;1.6078719683220521;6;0.1504982463268178),(-0.9192533317427736;0.7528190682052545;6;0.12307497469130341),(-0.1045868912971899;0.32873056211900686;6;0.13812372964023212),(0.8335900445507967;0.6609564394227203;6;0.1647598769041763),6,0.12843858783269355,0.09921694929099001,0.1500959573002158,1.5128056080418728,2.652475900000013,0
8,18,female,right,59,none,1.5241641998291016,19,False,(1.197076860311789;1.4404564313361512;6;0.10404165790067015),(0.848528137423857;2.3726923372529587;6;0.16832140417260266),(-0.06280314749153261;2.72251964153459;6;0.09653284566088706),(-0.9192533317427735;2.2955093314529487;6;0.09574438169657087),(-1.197076860311789;1.4404564313361512;6;0.07550178622508642),(-0.7872708347886087;0.6185127035617752;6;0.14384120530998695),(0.06280314749153273;0.3258087581236131;6;0.1361691053441335),(0.8183980320749983;0.6465397578860972;6;0.1648521296704056),6,0.12312556449754292,0.10047128031543465,0.17046863465350728,1.6966901797042142,1.8969650000000229,0
8,18,female,right,59,none,1.5241641998291016,20,False,(0.8998629256407522;1.5084570340355463;4.5;0.1255658898654971),(0.6688303429296548;2.126381745552074;4.5;0.1104065716431276),(0.015707165793555238;2.4240271254698538;4.5;0.16364945198389144),(-0.6894399988070802;2.102673048546987;4.5;0.16362665020873807),(-0.896575228282571;1.602604368301994;4.5;0.1326668738024332),(-0.6582183314572535;0.910365675772853;4.5;0.16582485013666137),(-0.015707165793555147;0.6243012741883494;4.5;0.08632731851778383),(0.6251925334130976;0.8767583795243156;4.5;0.09567882127875832),4.5,0.13046830342961138,0.17807425756978634,0.15486433542654673,0.8696615532194834,1.4856419999999844,0
8,18,female,right,59,none,1.5241641998291016,21,False,(0.5996344962114575;1.5451038978506022;3;0.1316533217147321),(0.4316038802031907;1.9409592221045;3;0.1738744213275512),(0.020939698021500648;2.1237986960405593;3;0.16155982170544592),(-0.45282574813366316;1.917799617223406;3;0.16366231557536556),(-0.5985384301558945;1.4823103155826265;3;0.1520126644364716),(-0.43881222097150235;1.1149651837916026;3;0.09287694648557417),(-0.020939698021500457;0.9245297036176441;3;0.10096968601377915),(0.4316038802031905;1.1073691775537031;3;0.11019660901002963),3,0.13585072328361866,0.074426179013039,0.12440277959163977,1.6714922254687452,2.5522616999999173,0
8,18,female,right,59,none,1.5241641998291016,22,False,(0.5985384301558945;1.4823103155826263;3;0.14101185551974965),(0.3856725658119236;1.9837908657004883;3;0.16466000831717895),(-0.010471443862370085;2.1240728169229364;3;0.09087286360812136),(-0.45282574813366316;1.917799617223406;3;0.16529604046074212),(-0.5977168188550473;1.5764576454776964;3;0.12092011194481984),(-0.4014783638153149;1.078277304542665;3;0.1558981115608709),(0.03140157374576637;0.9249864789763573;3;0.08556000130170277),(0.40147836381531465;1.0782773045426648;3;0.15861534191493923),3,0.1353542918285156,0.21536458035771705,0.2564403970655197,1.1907268903715569,2.7963585999999623,0
8,18,female,right,59,none,1.5241641998291016,23,False,(1.2;1.5241641998291016;6;0.10783450389323652),(0.8776244419430045;2.3425622319040995;6;0.12795507254166633),(0.041879396043001296;2.7234331922520165;6;0.08851726142903261),(-0.8632077604063816;2.357754244379898;6;0.07532433038847199),(-1.199268992422915;1.4822848037861005;6;0.1568688681157961),(-0.8632077604063813;0.6905741552783049;6;0.1230905035582448),(0.10458689129718947;0.32873056211900686;6;0.1419963638053351),(0.8183980320749983;0.6465397578860972;6;0.10582545669996396),6,0.11592654505396843,0.08636550212183519,0.14080379312378322,1.6303244891131683,2.0523696999999856,0
8,18,female,right,59,none,1.5241641998291016,24,False,(0.5985384301558945;1.4823103155826263;3;0.14104102688012965),(0.43881222097150224;1.9333632158666005;3;0.13648400144988598),(0.020939698021500648;2.1237986960405593;3;0.1394954280680773),(-0.3936354173943043;1.9769899479627648;3;0.0902270577461197),(-0.5996344962114575;1.503224501807601;3;0.14770938771366215),(-0.4528257481336633;1.1305287824347974;3;0.1402242419356774),(-1.1021821192326178e-16;0.9241641998291016;3;0.16131426116144512),(0.39363541739430424;1.0713384516954383;3;0.13736466200256386),3,0.13673250836969514,0.12044087350642421,0.15688274140961928,1.3025706044987402,1.4525956999999607,0
8,18,female,right,59,none,1.5241641998291016,25,False,(1.2;1.5241641998291016;6;0.17364511311641592),(0.7713451316238472;2.443417531571875;6;0.1148864983507017),(0.10458689129718976;2.7195978375391965;6;0.14224327668982328),(-0.8776244419430045;2.3425622319040995;6;0.1341882964976971),(-1.199268992422915;1.4822848037861005;6;0.16563081533409935),(-0.8776244419430047;0.7057661677541035;6;0.0989120468978545),(-2.2043642384652356e-16;0.3241641998291016;6;0.1728898781779843),(0.8917737905728731;0.7212074721984718;6;0.09941380096622879),6,0.1377262157538506,0.055024245406112594,0.09715946968152868,1.765757421377292,1.8186916000000792,0
8,18,female,right,59,none,1.5241641998291016,26,False,(0.6;1.5241641998291016;3;0.0766226226275191),(0.4316038802031907;1.9409592221045;3;0.16787817003179037),(-0.020939698021500572;2.1237986960405593;3;0.1096983236210051),(-0.4167950222753984;1.9557680800322923;3;0.07746390392213338),(-0.5985384301558945;1.5660180840755769;3;0.11293314075535109),(-0.4528257481336633;1.1305287824347974;3;0.10832593695564685),(-0.04185388424647535;0.9256257696732071;3;0.12387213541983629),(0.4316038802031905;1.1073691775537031;3;0.1526234346332921),3,0.11617720849582178,0.1308393475516081,0.19499492584710165,1.4903385678393737,1.441658899999993,0
8,18,female,right,59,none,1.5241641998291016,27,False,(0.5985384301558945;1.4823103155826263;3;0.08998406882367185),(0.44588689528643655;1.9256425636444165;3;0.09841147477992614),(-0.031401573745766305;2.123341920681846;3;0.1654374782757518),(-0.3936354173943043;1.9769899479627648;3;0.07870137701329177),(-0.5991777208527442;1.4927626260833353;3;0.14171087556896345),(-0.43881222097150235;1.1149651837916026;3;0.12421250725751262),(0.03140157374576637;0.9249864789763573;3;0.08696519745888698),(0.44588689528643655;1.1226858360137868;3;0.1503080676978183),3,0.11696638085947789,0.1596618352069683,0.19491424820757114,1.2207942364867936,1.6394034999999576,0
8,18,female,right,59,none,1.5241641998291016,28,False,(1.1983554417054885;1.586967347320634;6;0.1059144654654723),(0.7872708347886087;2.429815696096428;6;0.11708460769469932),(-0.02094288772474017;2.723981434016771;6;0.1454196613596147),(-0.8183980320749981;2.4017886417721064;6;0.1179957095451247),(-1.1983554417054885;1.4613610523375693;6;0.1419047339921653),(-0.7713451316238473;0.6049108680863281;6;0.12334549872034362),(-0.06280314749153317;0.3258087581236131;6;0.16537850193393455),(0.8776244419430048;0.7057661677541037;6;0.07870459203650233),6,0.12446847134348211,0.17631428051594222,0.15105655460552248,0.8567460001736164,3.1635636999999406,0
8,18,female,right,59,none,1.5241641998291016,29,False,(0.8987665812791165;1.4770618392104522;4.5;0.15043242700660486),(0.6363961030678928;2.1605603028969944;4.5;0.07919280383878406),(-0.01570716579355513;2.4240271254698538;4.5;0.14561045632339764),(-0.6363961030678927;2.1605603028969944;4.5;0.15396906066562044),(-0.8978076452338418;1.4613833734593888;4.5;0.1152002137524586),(-0.5904531260914566;0.8449255776286068;4.5;0.09637863114371209),(-0.04710236061864988;0.6253976185499851;4.5;0.08635289432013415),(0.5785088487178853;0.8347242010220213;4.5;0.17305714904018765),4.5,0.12502420451136242,0.1850073863512694,0.10373514158579367,0.5607081081013385,2.7189772000000403,0
8,18,female,right,59,none,1.5241641998291016,30,False,(0.9;1.5241641998291016;4.5;0.1358375541595711),(0.6894399988070802;2.102673048546987;4.5;0.08038814670618356),(-0.07844016847289241;2.4207394281116725;4.5;0.15027101192452813),(-0.6363961030678927;2.1605603028969944;4.5;0.13510051404837897),(-0.896575228282571;1.602604368301994;4.5;0.17345313255295003),(-0.6688303429296548;0.9219466541061291;4.5;0.11546833233559911),(0.0784401684728921;0.6275889715465306;4.5;0.15729067512080425),(0.602217545722972;0.8553338568994464;4.5;0.09080993965159923),4.5,0.1298274133124518,0.14705913238469562,0.18042658594417468,1.2268982076692274,1.2077988999999434,0
8,18,female,right,59,none,1.5241641998291016,31,False,(1.1954336377100947;1.6287510911262915;6;0.12408655865548127),(0.9056514962673263;2.3114350346177104;6;0.1121777427243654),(0.020942887724740317;2.723981434016771;6;0.07820175754900911),(-0.9192533317427735;2.2955093314529487;6;0.11393970383646534),(-1.199268992422915;1.4822848037861005;6;0.1727299361963816),(-0.8917737905728731;0.7212074721984717;6;0.16923003431203604),(-0.1045868912971899;0.32873056211900686;6;0.14973624361961385),(0.8917737905728731;0.7212074721984718;6;0.1705179275016298),6,0.1363274880493728,0.24847741545716878,0.09826513030234328,0.3954690615303897,4.252144600000065,0
8,18,female,right,59,none,1.5241641998291016,32,False,(0.5996344962114575;1.503224501807601;3;0.13125444724126586),(0.39363541739430435;1.9769899479627648;3;0.16761308725334045),(0.020939698021500648;2.1237986960405593;3;0.1183062570877299),(-0.3856725658119236;1.9837908657004883;3;0.11872860702428695),(-0.5996344962114575;1.503224501807601;3;0.1329125948713653),(-0.38567256581192366;1.0645375339577148;3;0.16146961975627863),(0.04185388424647513;0.925625769673207;3;0.09099896983814242),(0.39363541739430424;1.0713384516954383;3;0.16060571244881214),3,0.1352361619401527,0.050596218080011336,0.15310302295648764,3.025977607938505,3.8744217000000845,0
8,18,female,right,59,none,1.5241641998291016,33,False,(1.1998172341876694;1.5451070875538417;6;0.10186705384184865),(0.848528137423857;2.3726923372529587;6;0.11270346397871608),(0.041879396043001296;2.7234331922520165;6;0.10305631048058632),(-0.8183980320749981;2.4017886417721064;6;0.15981657129540255),(-1.1983554417054885;1.586967347320634;6;0.09128562880706866),(-0.8632077604063813;0.6905741552783049;6;0.09116830640232794),(0.08370776849295027;0.3270873395173124;6;0.13143452785863016),(0.8776244419430048;0.7057661677541037;6;0.1405265457096396),6,0.11648230104677751,0.10514329399659104,0.13492258912376404,1.2832258149353633,2.9857447000000548,0
8,18,female,right,59,none,1.5241641998291016,34,False,(1.199268992422915;1.5660435958721026;6;0.10494559277097311),(0.9192533317427736;2.2955093314529487;6;0.1308016220978827),(-0.06280314749153261;2.72251964153459;6;0.13951656429239184),(-0.8183980320749981;2.4017886417721064;6;0.11066448695636526),(-1.199268992422915;1.5660435958721028;6;0.17410236894232817),(-0.8183980320749983;0.6465397578860971;6;0.16015790060177987),(0.10458689129718947;0.32873056211900686;6;0.16142574316941904),(0.8029567276306293;0.6323904092562281;6;0.09129670712209154),6,0.13411387324415394,0.12131592037172965,0.12131592037172965,1.0,2.097119600000042,0
8,18,female,right,59,none,1.5241641998291016,35,False,(0.896575228282571;1.602604368301994;4.5;0.16744391986753576),(0.6894399988070802;2.102673048546987;4.5;0.13338636326011438),(0.015707165793555238;2.4240271254698538;4.5;0.15788455135782187),(-0.6792386222004948;2.114617325920558;4.5;0.11310874807150496),(-0.896575228282571;1.602604368301994;4.5;0.08208384474120456),(-0.6688303429296548;0.9219466541061291;4.5;0.15312642666167597),(-0.031409547032250684;0.6247124555119153;4.5;0.11032858936828314),(0.6137985240562488;0.8659458683718483;4.5;0.08572147644455218),4.5,0.1253854899715866,0.2434764093054645,0.1493423002177352,0.6133748261022323,3.2751345000001493,0
8,18,female,right,59,none,1.5241641998291016,36,False,(0.5999086170938347;1.5346356436914717;3;0.12124162050578804),(0.45282574813366316;1.917799617223406;3;0.09365413081906765),(-0.041853884246475195;2.122702629984996;3;0.14938792376662086),(-0.40147836381531493;1.970051095115538;3;0.16955514239649436),(-0.5977168188550473;1.5764576454776964;3;0.17308718221342428),(-0.4528257481336633;1.1305287824347974;3;0.13238660354220844),(-0.020939698021500457;0.9245297036176441;3;0.1566898095613667),(0.40147836381531465;1.0782773045426648;3;0.1014288499734117),3,0.13717890784729775,0.140339916588345,0.1382556947086503,0.98514875930981,1.8081512999999632,0
8,18,female,right,59,none,1.5241641998291016,37,False,(0.5991777208527442;1.5555657735748678;3;0.14731184084570953),(0.41679502227539833;1.9557680800322923;3;0.15340632172533408),(0.020939698021500648;2.1237986960405593;3;0.13030815711632887),(-0.42426406871192845;1.9484282685410301;3;0.08090294375737578),(-0.5991777208527442;1.5555657735748678;3;0.1643697942049852),(-0.39363541739430435;1.0713384516954383;3;0.13121850383948613),(-1.1021821192326178e-16;0.9241641998291016;3;0.121351084304823),(0.4242640687119284;1.099900131117173;3;0.118590585480046),3,0.13093240390926109,0.224197609811911,0.16051101482008637,0.7159354417504538,2.6057654999999613,0
8,18,female,right,59,none,1.5241641998291016,38,False,(0.5991777208527442;1.4927626260833353;3;0.12185596847895971),(0.4242640687119285;1.9484282685410301;3;0.15527452359877947),(-0.031401573745766305;2.123341920681846;3;0.15674066609340426),(-0.43881222097150224;1.9333632158666005;3;0.12898763908020802),(-0.5985384301558945;1.5660180840755769;3;0.15353803799113888),(-0.4316038802031906;1.1073691775537031;3;0.13458328869452998),(0.052293445648594734;0.9264473809740542;3;0.10819641279764282),(0.4316038802031905;1.1073691775537031;3;0.158858687050864),3,0.1397544029731909,0.13581727453659512,0.1515682965980985,1.115972155348025,1.4745697000000746,0
8,18,female,right,59,none,1.5241641998291016,39,False,(0.8978076452338418;1.4613833734593888;4.5;0.130367459344508),(0.5785088487178854;2.213604198636182;4.5;0.10493431171764038),(0.04710236061864957;2.422930781108218;4.5;0.17195306016400613),(-0.6137985240562486;2.182382531286355;4.5;0.11073849032462635),(-0.8998629256407522;1.5084570340355463;4.5;0.0761790827188806),(-0.6251925334130976;0.8767583795243155;4.5;0.11700701327986154),(0.0784401684728921;0.6275889715465306;4.5;0.15565003192119997),(0.5904531260914564;0.8449255776286065;4.5;0.1108784738481842),4.5,0.12221349041486339,0.2050233281722904,0.2465741610780509,1.2026639274475315,0.8970842999999604,0
8,18,female,right,59,none,1.5241641998291016,40,False,(0.8998629256407522;1.5084570340355463;4.5;0.1552125279761555),(0.6022175457229725;2.1929945427587563;4.5;0.12527701491482637),(-0.07844016847289241;2.4207394281116725;4.5;0.13322711833915715),(-0.6022175457229725;2.1929945427587563;4.5;0.1364767074125568),(-0.8998629256407522;1.5398713656226566;4.5;0.14212228663765666),(-0.6894399988070802;0.9456553511112162;4.5;0.10159856522038295),(-0.06278082636971302;0.6263565545952597;4.5;0.15928055600030913),(0.602217545722972;0.8553338568994464;4.5;0.11457961573021519),4.5,0.13347179902890746,0.2233771199461274,0.15992359704557482,0.7159354417504538,2.7746088999999756,0
8,18,female,right,59,none,1.5241641998291016,41,False,(1.1983554417054885;1.586967347320634;6;0.09161498664244219),(0.7713451316238472;2.443417531571875;6;0.08596759046156373),(-0.10458689129718989;2.7195978375391965;6;0.1714980089038947),(-0.9192533317427735;2.2955093314529487;6;0.10101150819949721),(-1.1983554417054885;1.4613610523375693;6;0.15119585274597863),(-0.9192533317427736;0.7528190682052545;6;0.17241855328122005),(-0.020942887724740195;0.32434696564143217;6;0.12964570053063518),(0.8335900445507967;0.6609564394227203;6;0.08480876578030962),6,0.12352012081819266,0.0786633208287279,0.18365500787793476,2.334696856719324,2.6412396000000626,0
8,18,female,right,59,none,1.5241641998291016,42,False,(0.8998629256407522;1.5084570340355463;4.5;0.1023241338013116),(0.6894399988070802;2.102673048546987;4.5;0.16992638343289748),(-0.0627808263697128;2.4219718450629433;4.5;0.08709541993434156),(-0.6022175457229725;2.1929945427587563;4.5;0.1673340069974226),(-0.8978076452338418;1.4613833734593888;4.5;0.15154018633758878),(-0.647405820304786;0.898971666416004;4.5;0.1559012810909644),(-1.6532731788489269e-16;0.6241641998291015;4.5;0.0832048448531742),(0.5785088487178853;0.8347242010220213;4.5;0.16994152182587535),4.5,0.13590847228419697,0.1690607492217665,0.08040806065300153,0.475616374724128,3.096851900000047,0
